Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,How often the home health team began their patients' care in a timely manner,How often the home health team determined whether patients received a flu shot for the current flu season,How often patients got better at walking or moving around,How often patients' breathing improved,How often home health patients had to be admitted to the hospital,Changes in skin integrity post-acute care: pressure ulcer/injury,How often physician-recommended actions to address medication issues were completely timely,DTC Denominator,DTC Risk-Standardized Rate,Quality of patient care star rating
1.0,1.0,1.0,100.0,88.9,97.9,95.5,13.924,0.0,97.7,374.237,82.103,5.0
1.0,1.0,0.0,100.0,97.8,95.1,98.4,15.7,0.4,99.8,236.0,82.6,5.0
1.0,0.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,2.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,9.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,100.0,74.381,82.632,86.369,10.1,0.245,100.0,222.0,89.58,3.245
1.0,1.0,0.0,100.0,90.1,90.1,91.5,16.7,0.6,97.8,543.0,79.95,4.5
1.0,1.0,1.0,99.4,74.3,84.5,100.0,11.6,0.0,99.4,180.0,81.3,4.5
1.0,1.0,1.0,94.3,80.1,90.1,95.1,20.8,0.7,97.7,283.0,72.5,4.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
0.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,99.8,98.3,81.5,91.8,10.4,0.0,97.0,432.0,86.52,3.5
1.0,1.0,1.0,99.6,85.2,86.7,90.4,12.6,0.0,95.5,414.0,82.97,4.0
1.0,0.0,0.0,96.5,37.1,79.4,71.4,13.924,0.0,89.4,11.0,82.103,3.0
1.0,1.0,1.0,100.0,98.6,79.7,83.5,14.1,0.0,99.1,221.0,89.87,3.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,8.0,82.103,3.245
1.0,1.0,1.0,96.7,100.0,100.0,95.3,13.924,0.0,93.3,77.0,74.54,4.5
1.0,0.0,1.0,95.0,74.8,87.0,87.6,13.924,0.3,96.6,37.0,87.78,4.0
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,14.0,82.103,3.245
1.0,0.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,4.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,8.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,4.0,82.103,3.245
1.0,1.0,1.0,95.0,46.2,78.3,81.7,17.0,0.2,92.1,626.0,78.54,2.5
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,1.0,82.103,3.245
0.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,6.0,82.103,3.245
1.0,1.0,0.0,94.4,86.1,85.0,100.0,18.9,0.0,100.0,45.0,86.15,3.5
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,6.0,82.103,3.245
1.0,0.0,0.0,94.4,51.9,79.8,86.369,10.3,0.0,94.4,51.0,76.87,3.0
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,0.0,0.0,99.7,98.9,75.6,82.6,20.7,0.9,100.0,210.0,78.73,2.5
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,94.8,79.6,92.1,94.2,19.3,0.0,88.8,103.0,70.81,4.0
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,0.0,99.6,66.1,88.8,82.8,16.0,0.2,98.5,449.0,86.5,4.0
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,8.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,100.0,100.0,87.7,89.3,19.6,0.0,100.0,87.0,83.07,4.0
1.0,0.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,0.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,3.0,82.103,3.245
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,9.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,18.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,17.0,82.103,3.245
1.0,1.0,1.0,95.7,74.381,100.0,100.0,12.5,0.0,100.0,240.0,89.28,5.0
1.0,1.0,1.0,100.0,96.6,100.0,95.1,8.3,0.0,98.9,127.0,89.48,5.0
1.0,0.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,29.0,82.45,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,30.0,81.14,3.245
1.0,0.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,100.0,65.2,100.0,90.7,11.5,0.0,100.0,293.0,76.98,5.0
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,4.0,82.103,3.245
1.0,1.0,1.0,98.3,52.0,82.8,87.7,7.1,0.7,97.1,144.0,93.85,3.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,2.0,82.103,3.245
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,19.0,82.103,3.245
1.0,1.0,1.0,98.5,65.7,93.5,95.9,18.0,0.0,100.0,60.0,84.7,4.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,12.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,100.0,100.0,96.2,89.7,19.6,0.0,97.4,66.0,73.33,4.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,5.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,4.0,82.103,3.245
1.0,1.0,1.0,99.3,67.7,79.1,71.9,20.0,0.7,88.8,347.0,82.6,2.5
1.0,1.0,1.0,99.7,74.5,93.3,91.1,12.1,0.0,99.6,705.0,79.76,4.5
1.0,1.0,1.0,97.8,55.1,73.9,83.6,12.3,0.5,90.0,586.0,82.0,2.5
1.0,1.0,1.0,97.5,93.6,92.9,98.2,16.1,0.3,97.9,431.0,82.14,4.5
1.0,1.0,1.0,99.6,63.9,91.5,89.6,14.9,0.1,97.7,774.0,83.28,4.0
0.0,1.0,1.0,95.9,62.7,75.3,81.3,15.7,0.4,89.4,979.0,86.83,2.5
1.0,1.0,1.0,99.8,64.2,83.1,86.4,16.3,0.8,99.5,353.0,85.26,3.5
1.0,1.0,1.0,97.9,80.8,85.4,93.9,15.1,0.5,97.5,729.0,73.1,4.0
1.0,1.0,1.0,100.0,78.4,88.1,94.2,13.4,0.1,99.8,514.0,88.98,4.0
1.0,1.0,1.0,99.7,65.3,86.8,85.7,16.9,0.3,98.1,201.0,77.48,3.5
1.0,1.0,1.0,99.1,59.6,71.6,66.2,12.7,0.9,98.2,146.0,75.26,2.0
1.0,1.0,1.0,99.3,69.0,86.6,85.9,13.9,0.0,98.0,1220.0,84.25,4.0
1.0,1.0,1.0,100.0,80.6,90.0,91.1,16.9,0.2,99.3,1077.0,85.2,4.5
1.0,1.0,1.0,99.9,87.5,94.9,93.2,15.8,0.0,99.8,747.0,91.68,5.0
1.0,1.0,1.0,96.5,74.5,78.8,79.9,16.1,0.3,94.4,610.0,89.11,2.5
1.0,1.0,1.0,99.6,88.6,95.1,96.8,13.6,0.0,97.8,666.0,81.74,5.0
1.0,0.0,1.0,97.3,83.4,82.2,78.9,11.9,0.0,95.0,403.0,93.44,3.0
1.0,1.0,1.0,100.0,96.6,96.2,99.4,17.7,0.1,99.5,499.0,78.68,5.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,27.0,89.39,3.245
1.0,1.0,1.0,99.9,65.6,93.8,92.3,14.2,0.4,99.1,787.0,81.35,4.5
1.0,0.0,0.0,99.5,64.0,89.9,96.6,11.5,0.2,99.2,619.0,89.51,4.5
1.0,1.0,0.0,85.6,74.2,66.1,73.5,12.5,0.9,97.8,463.0,77.16,2.0
1.0,1.0,1.0,99.2,61.7,91.4,91.1,13.0,0.3,94.4,762.0,76.31,4.5
1.0,1.0,1.0,90.9,66.7,79.9,85.5,15.7,0.0,93.9,1054.0,90.1,3.0
1.0,1.0,1.0,99.7,53.1,76.9,80.2,15.6,0.0,99.0,544.0,75.99,3.0
1.0,1.0,1.0,98.7,86.2,95.3,97.4,17.2,0.0,99.0,381.0,79.41,4.5
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,2.0,82.103,3.245
1.0,1.0,1.0,99.9,56.1,84.2,90.3,14.3,0.1,99.0,819.0,81.12,4.0
0.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,1.0,82.103,3.245
0.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,6.0,82.103,3.245
1.0,1.0,1.0,96.4,78.9,96.7,94.3,12.6,0.1,98.3,488.0,85.71,4.5
1.0,1.0,1.0,96.8,79.1,87.5,87.6,19.2,0.1,95.4,676.0,77.08,3.5
1.0,1.0,1.0,91.0,69.8,80.4,81.0,15.6,0.4,97.9,1076.0,79.52,3.0
1.0,1.0,1.0,98.2,33.0,87.7,89.6,14.9,0.0,99.3,269.0,81.73,4.0
1.0,1.0,1.0,99.2,74.5,90.2,90.7,11.9,0.0,99.3,820.0,86.43,4.5
1.0,1.0,1.0,97.3,70.6,78.6,87.2,16.5,0.5,98.3,222.0,83.79,3.0
1.0,1.0,1.0,99.2,70.3,92.1,89.3,11.0,0.9,98.8,641.0,83.87,4.5
1.0,1.0,1.0,95.1,64.9,82.0,83.0,14.5,0.2,98.8,297.0,90.21,3.0
1.0,1.0,0.0,94.5,82.9,71.4,69.9,15.6,0.0,100.0,102.0,79.02,2.0
1.0,1.0,0.0,99.7,71.6,84.9,90.4,12.9,1.0,99.7,255.0,90.21,4.0
1.0,1.0,1.0,99.7,72.9,95.3,94.3,17.9,0.0,98.3,589.0,91.47,4.5
1.0,1.0,1.0,85.8,73.9,79.1,84.0,10.0,0.5,97.4,457.0,75.85,3.0
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,0.0,1.0,83.8,60.3,88.4,78.7,18.6,0.0,93.5,330.0,69.46,3.0
1.0,1.0,1.0,86.5,62.0,77.5,88.6,13.924,1.0,96.9,17.0,82.103,3.0
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,100.0,51.7,94.4,91.0,13.5,0.1,93.7,653.0,85.08,5.0
1.0,1.0,1.0,97.4,62.5,91.5,87.7,16.6,0.4,95.5,567.0,87.1,4.0
0.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,93.3,76.3,85.2,83.1,16.3,0.3,96.8,597.0,90.5,3.0
1.0,0.0,1.0,90.0,70.3,89.3,86.4,13.924,0.0,94.5,41.0,86.7,3.0
0.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,4.0,82.103,3.245
0.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,6.0,82.103,3.245
1.0,1.0,0.0,91.9,75.0,82.5,72.0,9.4,0.0,94.3,93.0,74.42,3.0
0.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,3.0,82.103,3.245
1.0,1.0,1.0,99.4,77.6,81.0,66.3,6.4,0.0,99.4,166.0,93.66,3.0
1.0,1.0,0.0,92.6,82.3,71.7,84.7,10.6,0.0,97.2,91.0,92.08,3.5
1.0,1.0,1.0,100.0,83.3,89.9,93.3,15.2,0.4,98.9,719.0,87.56,4.5
1.0,1.0,0.0,97.9,54.2,92.1,100.0,8.0,0.0,100.0,63.0,78.83,4.5
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,0.0,100.0,72.5,85.2,79.2,14.1,0.4,99.6,271.0,87.81,3.5
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,5.0,82.103,3.245
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,3.0,82.103,3.245
1.0,1.0,1.0,99.2,66.9,75.0,77.9,11.8,0.6,100.0,653.0,90.43,3.0
1.0,1.0,1.0,99.3,85.4,83.1,89.1,16.8,0.4,99.5,260.0,89.93,3.0
1.0,1.0,1.0,95.7,76.2,87.6,85.2,8.1,0.0,96.0,936.0,84.14,4.0
1.0,1.0,1.0,99.8,68.2,81.3,81.0,15.5,0.4,99.5,1039.0,92.25,3.0
1.0,1.0,1.0,100.0,70.6,84.8,88.7,14.4,0.6,99.9,760.0,88.58,4.0
1.0,0.0,0.0,90.9,81.6,83.2,88.4,12.2,0.6,95.8,671.0,87.09,3.5
1.0,1.0,1.0,100.0,86.0,84.0,85.2,14.3,0.0,100.0,217.0,93.35,4.0
1.0,1.0,1.0,99.4,71.9,89.3,93.3,17.3,0.0,97.4,272.0,89.37,4.0
1.0,1.0,1.0,97.9,60.2,73.8,79.0,13.2,0.9,99.3,375.0,89.1,2.5
1.0,1.0,0.0,100.0,68.3,92.0,98.0,16.3,0.0,97.7,248.0,82.74,4.5
1.0,1.0,1.0,98.7,76.8,85.7,81.5,16.8,0.5,99.4,644.0,85.02,3.0
1.0,1.0,0.0,98.7,64.4,79.0,77.4,11.8,0.0,93.7,81.0,83.07,3.5
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
0.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.8,67.2,88.7,87.7,12.0,0.0,98.9,235.0,88.88,3.5
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,98.6,86.5,83.6,81.6,10.6,0.5,99.4,309.0,91.47,3.5
1.0,1.0,0.0,95.7,81.7,83.1,84.2,9.6,0.0,97.9,150.0,74.16,3.5
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,2.0,82.103,3.245
1.0,1.0,0.0,99.7,89.9,89.7,90.6,20.3,0.5,98.9,416.0,85.68,4.0
0.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
0.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
0.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,9.0,82.103,3.245
1.0,1.0,0.0,98.4,75.0,85.0,79.4,15.4,0.0,96.4,178.0,86.31,3.0
0.0,0.0,0.0,94.4,35.7,82.632,86.369,13.924,0.245,100.0,3.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,24.0,73.61,3.245
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,9.0,82.103,3.245
1.0,1.0,0.0,98.0,85.3,79.2,96.2,13.5,0.0,98.0,55.0,85.05,3.5
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,0.0,100.0,78.4,85.9,83.1,12.3,0.3,99.0,296.0,82.68,3.5
1.0,1.0,0.0,99.3,83.6,87.2,91.6,20.5,0.0,98.6,233.0,77.18,3.5
1.0,1.0,0.0,97.4,70.2,87.9,70.2,12.4,0.6,92.9,178.0,83.78,3.0
1.0,1.0,1.0,98.5,71.6,85.1,84.3,14.8,1.2,99.4,475.0,83.9,3.0
1.0,1.0,0.0,97.1,62.1,82.632,86.369,13.924,0.245,94.3,6.0,82.103,3.245
1.0,1.0,1.0,97.1,66.3,93.3,91.5,15.8,0.0,96.7,226.0,68.72,4.0
1.0,1.0,0.0,85.7,84.5,76.4,88.7,13.3,0.0,90.0,222.0,71.5,3.0
1.0,1.0,1.0,99.5,89.7,92.8,87.9,14.7,0.0,91.9,138.0,73.26,4.0
1.0,1.0,1.0,97.2,78.3,84.5,88.2,10.5,0.4,97.6,955.0,87.13,4.0
1.0,1.0,1.0,99.8,69.5,91.2,91.9,10.6,0.5,97.9,764.0,90.45,5.0
1.0,1.0,1.0,99.0,81.5,83.3,84.3,11.2,0.0,97.6,280.0,72.49,3.5
1.0,1.0,1.0,99.7,87.5,94.1,95.6,11.1,0.0,98.6,605.0,92.11,5.0
1.0,1.0,1.0,97.6,69.8,81.9,90.6,6.7,0.0,98.0,443.0,90.11,4.0
1.0,1.0,1.0,99.7,84.5,86.2,85.1,13.924,0.7,98.5,374.237,82.103,3.5
1.0,1.0,1.0,99.7,98.2,87.0,87.0,13.4,0.6,95.0,420.0,87.53,4.0
1.0,1.0,1.0,99.6,66.8,81.9,84.3,19.2,0.4,97.5,418.0,82.61,3.0
1.0,1.0,1.0,100.0,94.3,82.9,85.0,13.1,0.0,98.3,495.0,77.01,3.5
1.0,1.0,1.0,98.8,93.6,90.5,89.9,13.2,0.7,98.8,253.0,89.35,4.5
1.0,1.0,1.0,100.0,78.6,84.4,89.4,10.1,0.2,99.0,349.0,83.68,4.5
1.0,1.0,1.0,97.5,67.1,82.4,88.3,12.3,0.5,96.7,1287.0,91.11,3.5
1.0,1.0,1.0,99.8,67.9,77.3,81.0,12.2,0.4,91.4,703.0,88.87,3.0
1.0,1.0,1.0,97.4,80.2,90.5,94.8,6.7,0.2,98.8,552.0,87.58,5.0
1.0,1.0,1.0,100.0,74.4,89.0,88.6,12.7,0.2,99.2,528.0,85.59,4.0
1.0,1.0,1.0,99.5,72.3,85.3,90.2,13.4,0.0,99.5,358.0,84.88,4.0
1.0,1.0,1.0,100.0,62.2,89.0,89.6,12.3,0.3,99.8,266.0,96.83,4.5
1.0,1.0,1.0,98.0,77.0,86.2,84.5,14.5,0.3,99.3,1297.0,87.22,3.5
1.0,1.0,1.0,96.6,64.0,83.9,84.3,13.4,0.4,97.8,914.0,87.4,3.0
1.0,1.0,1.0,100.0,97.0,92.0,96.7,14.9,0.0,100.0,515.0,86.28,4.5
1.0,1.0,1.0,99.7,61.4,83.4,77.4,15.0,0.5,99.1,371.0,73.2,3.5
1.0,1.0,1.0,93.4,70.8,87.4,85.7,13.7,0.2,99.7,366.0,81.14,4.0
1.0,1.0,1.0,100.0,59.7,86.2,77.6,10.7,0.4,99.7,1017.0,84.95,4.0
1.0,1.0,1.0,98.8,57.7,82.1,81.8,12.0,0.3,96.1,511.0,91.08,3.0
1.0,0.0,1.0,97.9,40.9,75.9,88.6,14.9,0.0,97.9,140.0,83.81,3.0
1.0,1.0,1.0,97.6,60.9,86.9,79.3,16.0,0.0,97.0,367.0,89.38,3.5
1.0,1.0,1.0,97.8,84.1,90.6,92.2,16.3,0.0,97.8,342.0,87.44,4.0
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,97.9,66.1,78.8,89.6,9.0,0.0,96.5,293.0,76.44,3.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,12.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,18.0,82.103,3.245
1.0,1.0,1.0,95.1,61.1,77.1,78.7,14.1,0.0,92.4,377.0,87.13,2.5
1.0,1.0,1.0,98.0,84.2,77.0,75.7,18.2,0.0,99.6,308.0,82.85,2.5
1.0,1.0,1.0,95.8,68.5,78.6,82.0,14.1,0.6,98.6,687.0,83.34,3.0
1.0,1.0,1.0,100.0,80.9,80.4,88.8,18.6,0.0,98.7,183.0,85.32,3.5
1.0,1.0,1.0,100.0,63.0,84.6,96.3,17.5,0.0,100.0,266.0,83.22,4.5
1.0,1.0,1.0,95.9,81.2,84.8,79.0,13.8,0.4,96.8,706.0,85.94,3.0
1.0,0.0,1.0,99.3,73.6,93.8,95.1,10.9,0.0,100.0,173.0,79.58,4.5
1.0,1.0,1.0,98.5,72.4,86.7,91.0,15.5,0.0,97.2,403.0,85.2,3.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,6.0,82.103,3.245
1.0,1.0,1.0,99.8,58.5,87.5,88.0,16.0,0.0,98.0,553.0,87.1,4.0
1.0,1.0,1.0,100.0,84.0,80.3,65.3,15.3,0.5,99.7,240.0,78.24,3.0
1.0,1.0,1.0,99.2,75.9,80.7,86.8,13.3,0.8,99.2,536.0,89.74,3.0
1.0,1.0,1.0,97.3,65.5,92.1,94.1,21.5,0.4,94.4,346.0,85.01,4.0
1.0,1.0,1.0,100.0,93.0,91.0,90.5,14.6,0.0,99.7,366.0,83.37,4.5
1.0,1.0,1.0,98.8,62.9,75.6,79.6,15.9,0.7,99.7,410.0,84.22,2.5
1.0,1.0,1.0,96.7,79.6,85.4,89.7,13.5,0.0,97.2,903.0,79.11,3.5
1.0,1.0,0.0,93.6,83.3,70.9,68.5,20.2,0.4,93.9,661.0,82.85,2.0
1.0,0.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,3.0,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.0,60.5,77.5,87.7,16.5,0.0,92.8,258.0,86.29,3.0
1.0,1.0,1.0,91.6,81.1,76.6,73.5,12.5,0.5,96.8,789.0,83.89,2.5
1.0,1.0,1.0,98.1,42.4,76.3,73.3,17.3,0.7,95.4,317.0,82.85,2.5
1.0,1.0,1.0,89.9,56.7,69.7,82.1,20.8,0.0,98.2,229.0,82.17,2.0
1.0,1.0,1.0,95.7,97.4,74.6,82.8,10.8,0.0,100.0,68.0,69.24,3.0
1.0,1.0,0.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,91.0,85.2,85.3,91.6,14.5,0.0,91.3,224.0,76.83,3.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,4.0,82.103,3.245
1.0,0.0,1.0,100.0,82.2,90.4,92.6,10.6,0.0,99.7,287.0,85.33,5.0
1.0,1.0,1.0,96.9,77.0,79.9,73.9,11.5,0.9,94.3,185.0,75.85,3.0
1.0,0.0,0.0,91.5,69.8,87.6,67.4,11.8,0.0,100.0,47.0,71.91,3.5
1.0,1.0,1.0,99.8,88.3,96.0,89.8,14.4,0.2,98.1,718.0,87.33,4.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,13.0,82.103,3.245
1.0,1.0,0.0,99.8,97.0,95.6,91.5,11.4,0.2,99.8,578.0,97.0,5.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,1.0,82.103,3.245
1.0,0.0,0.0,90.7,63.1,79.3,77.9,12.3,0.0,96.0,1085.0,86.68,3.0
1.0,1.0,1.0,100.0,51.3,94.0,92.7,12.1,0.0,99.8,452.0,89.32,5.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.9,77.0,90.5,88.2,15.6,0.8,99.4,307.0,85.92,4.0
1.0,1.0,1.0,87.1,50.8,78.1,89.1,12.1,0.0,96.2,133.0,87.35,3.0
1.0,1.0,1.0,100.0,85.1,100.0,100.0,12.4,0.0,99.1,351.0,79.37,5.0
1.0,1.0,1.0,100.0,48.3,62.5,94.0,12.0,0.0,98.6,102.0,77.68,3.5
1.0,1.0,1.0,100.0,75.7,93.5,93.4,9.2,0.0,99.7,431.0,81.19,5.0
1.0,1.0,1.0,99.8,92.1,100.0,93.8,15.7,0.0,99.8,296.0,80.89,5.0
1.0,1.0,1.0,100.0,80.9,81.7,91.1,16.9,0.3,98.5,611.0,90.76,3.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,19.0,82.103,3.245
1.0,1.0,1.0,99.9,44.8,85.3,71.8,11.8,0.0,99.5,1043.0,86.17,3.5
1.0,1.0,1.0,98.7,60.0,71.7,79.0,14.3,0.0,100.0,104.0,86.67,3.0
1.0,1.0,1.0,99.7,93.6,77.3,89.2,11.9,0.2,99.3,333.0,79.14,3.0
1.0,1.0,1.0,97.5,80.5,85.2,85.4,15.0,0.3,98.6,620.0,90.34,3.5
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,305.0,77.45,3.245
1.0,1.0,1.0,99.6,86.3,88.4,93.9,11.3,0.0,99.6,280.0,78.76,5.0
1.0,1.0,1.0,96.537,74.381,82.632,86.369,13.924,0.245,97.413,374.237,82.103,3.245
1.0,1.0,0.0,100.0,78.7,89.9,90.2,13.2,0.3,97.8,405.0,85.79,4.5
1.0,1.0,1.0,98.7,82.1,84.2,79.2,11.7,0.6,97.8,341.0,76.66,4.5
1.0,1.0,1.0,100.0,72.5,81.2,89.8,15.1,0.3,100.0,123.0,79.68,4.0
1.0,1.0,1.0,99.6,81.9,87.5,89.5,12.8,0.4,92.9,602.0,81.66,4.0
